temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,ultra_sound,audible_sound,health_status
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,37.0375,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,42.5616,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,36.541,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,35.202,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,34.798,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,42.5616,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,36.541,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,37.0375,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,36.541,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,36.0714,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,33.6876,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.19,18.19,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,41.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,33.6876,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,33.347,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,47.667,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,37.564,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,44.7445,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,35.202,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,36.0714,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,43.5846,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,33.6876,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,49.6052,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,46.0834,unhealthy
18.13,18.13,17,-27,-1012,15,9,0,0,61.6464,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,52.104,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,35.6258,unhealthy
18.16,18.16,17,-27,-1012,15,9,0,0,55.6258,unhealthy
18.13,18.13,26,-16,-1018,13,10,26,0,46.0834,unhealthy
18.13,18.13,26,-16,-1018,13,10,26,0,43.5846,unhealthy
18.13,18.13,26,-16,-1018,13,10,26,0,36.541,unhealthy
18.16,18.16,26,-16,-1018,13,10,26,0,46.0834,unhealthy
18.16,18.16,26,-16,-1018,13,10,26,0,46.0834,unhealthy
18.16,18.16,26,-16,-1018,13,10,26,0,36.0714,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,33.6876,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,55.6258,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,46.0834,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,35.6258,unhealthy
18.16,18.16,26,-16,-1018,13,10,26,0,47.667,unhealthy
18.16,18.16,26,-16,-1018,13,10,26,0,46.0834,unhealthy
18.16,18.16,26,-16,-1018,13,10,26,0,49.6052,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,52.104,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,55.6258,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,46.0834,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,49.6052,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,52.104,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,52.104,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,55.6258,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,61.6464,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,43.5846,unhealthy
18.22,18.22,26,-16,-1018,13,10,26,0,61.6464,unhealthy
18.22,18.22,26,-16,-1018,13,10,26,0,36.541,unhealthy
18.22,18.22,26,-16,-1018,13,10,26,0,55.6258,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,33.6876,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,52.104,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,43.5846,unhealthy
18.22,18.22,26,-16,-1018,13,10,26,0,47.667,unhealthy
18.22,18.22,26,-16,-1018,13,10,26,0,55.6258,unhealthy
18.22,18.22,26,-16,-1018,13,10,26,0,44.7445,unhealthy
18.19,18.19,26,-16,-1018,13,10,26,0,43.5846,unhealthy
18.19,18.19,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.19,18.19,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,37.564,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,37.0375,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,36.0714,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,37.0375,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,35.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,37.0375,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,37.0375,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,34.4119,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,34.798,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.22,18.22,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,34.0422,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,42.5616,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,42.5616,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,34.0422,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,42.5616,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.32,18.32,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.32,18.32,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.32,18.32,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.32,18.32,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.32,18.32,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.32,18.32,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,42.5616,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,37.0375,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,34.798,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,32.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,34.0422,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,41.6464,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.29,18.29,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,42.5616,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,37.564,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,37.0375,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,47.667,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,43.5846,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,55.6258,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,49.6052,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,46.0834,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,61.6464,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,52.104,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,36.541,unhealthy
18.26,18.26,34,-13,-1027,13,10,26,0,44.7445,unhealthy
18.26,18.26,37,-4,-1026,13,10,26,0,44.7445,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,43.5846,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,30.0508,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,49.6052,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,46.0834,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,55.6258,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,52.104,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,49.6052,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,49.6052,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,55.6258,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,46.0834,unhealthy
18.29,18.29,38,-8,-998,13,10,26,0,37.0375,unhealthy
18.29,18.29,38,-8,-998,13,10,26,0,49.6052,unhealthy
18.29,18.29,38,-8,-998,13,10,26,0,44.7445,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,47.667,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,43.5846,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,44.7445,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,35.202,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,46.0834,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,44.7445,unhealthy
18.29,18.29,38,-8,-998,13,10,26,0,47.667,unhealthy
18.29,18.29,38,-8,-998,13,10,26,0,37.0375,unhealthy
18.29,18.29,38,-8,-998,13,10,26,0,44.7445,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,33.347,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,52.104,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,32.104,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,52.104,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,61.6464,unhealthy
18.22,18.22,38,-8,-998,13,10,26,0,52.104,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,61.6464,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,37.0375,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,49.6052,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,44.7445,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,47.667,unhealthy
18.26,18.26,38,-8,-998,13,10,26,0,55.6258,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,55.6258,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,33.6876,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,52.104,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,35.6258,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,47.667,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,49.6052,unhealthy
18.26,18.26,25,-11,-1014,13,10,26,0,42.5616,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,36.541,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,49.6052,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,49.6052,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,35.202,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,44.7445,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,36.0714,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,49.6052,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,34.4119,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,44.7445,unhealthy
18.26,18.26,35,-13,-1014,13,10,26,0,55.6258,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,43.5846,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,55.6258,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,31.8192,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,49.6052,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,34.0422,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,37.0375,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,29.1814,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,47.667,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,34.798,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,44.7445,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,55.6258,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,34.4119,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,55.6258,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,44.7445,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,44.7445,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,33.6876,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,44.7445,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,34.4119,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,37.0375,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,37.564,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,34.4119,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,47.667,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,34.4119,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,46.0834,unhealthy
18.22,18.22,30,-34,-997,13,10,26,0,46.0834,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,44.7445,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,46.0834,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,49.6052,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,55.6258,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,55.6258,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,61.6464,unhealthy
18.26,18.26,30,-34,-997,13,10,26,0,37.0375,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,55.6258,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,61.6464,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,49.6052,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,43.5846,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,52.104,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,52.104,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,49.6052,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,37.0375,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,49.6052,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,47.667,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,52.104,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,61.6464,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,52.104,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,52.104,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,55.6258,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,55.6258,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,37.0375,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,37.0375,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,49.6052,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,52.104,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,55.6258,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,47.667,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,35.202,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,55.6258,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,49.6052,unhealthy
18.26,18.26,38,-8,-997,13,10,26,0,46.0834,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,55.6258,unhealthy
18.22,18.22,38,-8,-997,13,10,26,0,49.6052,unhealthy
