temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
39.0,30.9,1.37,1.02,1.63,1.85,1.07,2.0,healthy
33.3,30.5,1.14,1.67,1.23,1.36,1.94,1.96,healthy
37.8,35.8,1.1,1.52,1.19,1.32,1.84,1.84,healthy
23.56,23.56,-46.0,77.0,1024.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-56.0,84.0,1016.0,10.0,0.0,47.0,unhealthy
38.7,31.8,1.35,1.71,1.94,1.42,1.38,1.09,healthy
31.5,39.2,1.51,1.65,1.72,1.51,1.18,1.9,healthy
18.22,18.22,17835600.0,95.0,947.754,2.0,0.0,8.0,unhealthy
18.32,18.32,17835600.0,94.0,958.496,2.0,0.0,8.0,unhealthy
38.0,31.4,1.68,1.86,1.76,1.59,1.69,1.6,healthy
38.6,31.4,1.99,1.12,1.1,1.33,1.39,1.36,healthy
30.3,39.8,1.91,1.5,1.57,1.71,1.61,1.42,healthy
38.7,36.0,1.34,1.75,1.08,1.93,1.19,1.18,healthy
18.03,18.03,17835600.0,81.0,983.398,2.0,0.0,8.0,unhealthy
23.59,23.59,-53.0,86.0,1022.0,10.0,0.0,47.0,unhealthy
34.7,32.3,1.84,1.2,1.26,1.38,1.67,1.05,healthy
17.8,17.8,17835600.0,97.0,983.887,2.0,0.0,8.0,unhealthy
36.8,35.1,1.45,1.01,1.95,1.02,1.27,1.38,healthy
30.1,35.1,1.31,1.5,1.05,1.71,1.49,1.29,healthy
34.8,33.8,2.0,1.37,1.52,1.03,1.22,1.62,healthy
23.46,23.46,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
23.16,23.16,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
30.8,39.1,1.86,1.31,1.31,1.29,1.88,1.42,healthy
23.59,23.59,-45.0,90.0,1012.0,10.0,0.0,47.0,unhealthy
39.6,33.0,1.39,1.68,1.47,1.62,1.23,1.52,healthy
18.45,18.45,17835600.0,92.0,950.684,2.0,0.0,9.0,unhealthy
36.4,30.8,1.11,1.28,1.76,1.37,1.43,1.47,healthy
18.45,18.45,17835600.0,78.0,944.824,2.0,0.0,8.0,unhealthy
23.46,23.46,-53.0,78.0,1016.0,10.0,0.0,47.0,unhealthy
36.9,31.2,1.98,1.21,1.14,1.84,1.81,1.68,healthy
32.8,32.3,1.71,1.41,1.44,1.88,1.48,1.81,healthy
17.83,17.83,17835600.0,98.0,977.539,2.0,0.0,8.0,unhealthy
31.8,37.4,1.45,1.31,1.88,1.51,1.53,1.13,healthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
30.4,39.6,1.4,1.29,1.19,1.46,1.44,1.43,healthy
30.4,39.8,1.46,1.07,1.43,1.25,1.67,1.97,healthy
30.8,31.0,1.37,1.09,1.32,1.53,1.21,1.23,healthy
34.7,33.0,1.73,1.01,1.41,1.25,1.15,1.47,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
22.93,22.01,-50.0,82.0,1013.0,10.0,0.0,47.0,unhealthy
17.83,17.83,17835500.0,86.0,970.703,2.0,0.0,8.0,unhealthy
23.36,23.36,-52.0,89.0,1018.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-49.0,79.0,1021.0,10.0,0.0,47.0,unhealthy
22.83,22.01,-52.0,89.0,1010.0,10.0,0.0,47.0,unhealthy
18.09,18.09,17835600.0,114.0,982.422,2.0,0.0,8.0,unhealthy
32.5,36.3,1.12,1.25,1.15,1.0,1.32,1.82,healthy
23.2,23.2,-46.0,89.0,1020.0,10.0,0.0,47.0,unhealthy
31.7,38.1,1.0,1.05,1.23,1.33,1.57,1.24,healthy
30.6,39.4,1.05,1.32,1.13,1.29,1.62,1.65,healthy
23.59,23.59,-52.0,73.0,1019.0,10.0,0.0,47.0,unhealthy
33.1,33.6,1.34,1.9,1.26,1.81,1.24,1.25,healthy
18.19,18.19,17835600.0,80.0,963.867,2.0,0.0,8.0,unhealthy
34.8,36.8,1.72,1.87,1.84,1.06,1.81,1.09,healthy
30.8,31.9,1.25,1.01,1.88,1.4,1.88,1.05,healthy
38.4,30.3,1.29,1.69,1.59,1.52,1.05,1.2,healthy
30.7,30.2,1.61,1.54,1.06,1.33,1.64,1.35,healthy
36.2,39.3,1.62,1.72,1.15,1.48,1.06,1.71,healthy
33.6,38.2,1.27,1.66,1.11,1.44,1.77,1.67,healthy
33.4,35.4,1.94,1.48,1.46,1.89,1.27,1.19,healthy
23.43,23.43,-50.0,82.0,1025.0,10.0,0.0,47.0,unhealthy
17.86,17.86,17835600.0,78.0,935.059,2.0,0.0,8.0,unhealthy
18.03,18.03,17835500.0,89.0,928.223,2.0,0.0,8.0,unhealthy
23.56,23.56,-45.0,90.0,1012.0,10.0,0.0,47.0,unhealthy
32.4,37.2,1.98,1.52,1.26,1.51,1.66,1.51,healthy
23.62,23.62,-49.0,67.0,1021.0,10.0,0.0,47.0,unhealthy
38.0,31.7,1.11,1.35,1.35,1.67,1.09,1.39,healthy
18.29,18.29,17835500.0,88.0,970.215,2.0,0.0,8.0,unhealthy
18.42,18.42,17835600.0,70.0,940.43,2.0,0.0,8.0,unhealthy
23.36,23.36,-39.0,74.0,1024.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-54.0,79.0,1018.0,10.0,0.0,47.0,unhealthy
23.33,23.33,-51.0,85.0,1007.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
39.0,35.6,1.07,1.87,1.37,1.67,1.95,1.56,healthy
23.39,23.39,-46.0,84.0,1014.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-53.0,83.0,1006.0,10.0,0.0,47.0,unhealthy
38.9,32.4,1.18,1.48,1.67,1.32,1.45,1.34,healthy
31.1,36.3,1.97,1.09,1.37,1.64,1.03,1.21,healthy
36.9,35.3,1.26,1.51,1.65,1.32,1.58,1.42,healthy
18.32,18.32,17835600.0,94.0,958.496,2.0,0.0,8.0,unhealthy
34.3,38.4,1.18,1.93,1.39,1.88,1.81,1.1,healthy
35.6,37.8,1.72,1.93,1.6,1.23,1.23,1.01,healthy
39.5,36.7,1.35,1.17,1.42,1.49,1.29,1.99,healthy
34.8,33.5,1.32,1.64,1.48,1.21,1.19,1.67,healthy
36.1,34.9,1.37,1.76,1.3,1.74,1.16,1.89,healthy
18.49,18.49,17835600.0,97.0,976.562,2.0,0.0,9.0,unhealthy
18.19,18.19,17835600.0,76.0,953.613,2.0,0.0,8.0,unhealthy
37.8,34.6,1.64,1.94,1.32,1.46,1.16,1.8,healthy
23.46,23.46,-32.0,80.0,1017.0,10.0,0.0,47.0,unhealthy
18.22,18.22,17835600.0,76.0,953.613,2.0,0.0,8.0,unhealthy
23.53,23.53,-57.0,83.0,1021.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-52.0,73.0,1028.0,10.0,0.0,47.0,unhealthy
37.2,33.7,1.14,1.21,1.29,1.47,1.25,1.26,healthy
23.53,23.53,-54.0,78.0,1022.0,10.0,0.0,47.0,unhealthy
39.7,33.0,1.19,1.7,1.6,1.6,1.58,1.46,healthy
18.42,18.42,17835600.0,102.0,942.383,2.0,0.0,8.0,unhealthy
23.49,23.49,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
18.09,18.09,17835600.0,106.0,980.469,2.0,0.0,8.0,unhealthy
38.4,38.7,1.02,1.02,1.71,1.37,1.31,1.28,healthy
23.36,23.36,-49.0,73.0,1023.0,10.0,0.0,47.0,unhealthy
23.46,23.46,-50.0,80.0,1034.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-58.0,70.0,1013.0,10.0,0.0,47.0,unhealthy
34.2,38.6,1.37,1.92,1.89,1.07,1.61,1.98,healthy
34.6,39.3,1.84,1.92,1.59,1.78,1.08,1.56,healthy
23.53,23.53,-54.0,78.0,1022.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-52.0,73.0,1028.0,10.0,0.0,47.0,unhealthy
32.8,37.8,1.89,1.37,1.6,1.24,1.1,1.16,healthy
33.4,38.5,1.29,1.06,1.54,1.6,1.96,1.47,healthy
23.36,23.36,-56.0,81.0,1039.0,10.0,0.0,47.0,unhealthy
34.0,30.3,1.8,1.57,1.79,1.81,1.59,1.07,healthy
23.59,23.59,-50.0,100.0,1021.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-58.0,79.0,1021.0,10.0,0.0,47.0,unhealthy
39.5,35.3,1.54,1.2,1.69,1.67,1.86,1.85,healthy
36.8,38.7,1.49,1.14,1.93,1.59,1.39,1.48,healthy
23.56,23.56,-47.0,75.0,1026.0,10.0,0.0,47.0,unhealthy
18.19,18.19,17835600.0,76.0,953.613,2.0,0.0,8.0,unhealthy
30.8,35.1,1.42,1.57,1.83,1.85,1.6,1.17,healthy
31.7,33.8,1.58,1.69,1.6,1.33,1.9,1.3,healthy
39.4,36.3,1.36,1.94,1.1,1.0,1.25,1.57,healthy
33.1,38.3,1.72,1.29,1.53,1.55,1.01,1.16,healthy
18.45,18.45,17835500.0,90.0,943.359,2.0,0.0,9.0,unhealthy
38.9,33.8,1.18,1.86,1.84,1.12,1.16,1.4,healthy
23.46,23.46,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,73.0,1016.0,10.0,0.0,47.0,unhealthy
17.86,17.86,17835600.0,97.0,937.012,2.0,0.0,8.0,unhealthy
17.8,17.8,17835600.0,97.0,983.887,2.0,0.0,8.0,unhealthy
32.9,36.4,1.02,1.2,1.27,1.86,1.87,1.9,healthy
39.0,35.9,1.72,1.2,1.67,1.98,1.27,1.12,healthy
18.13,18.13,17835600.0,78.0,952.148,2.0,0.0,8.0,unhealthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
32.1,35.5,1.44,1.22,1.32,1.33,1.32,1.55,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-58.0,70.0,1013.0,10.0,0.0,47.0,unhealthy
17.96,17.96,17835600.0,89.0,979.98,2.0,0.0,8.0,unhealthy
39.2,36.5,1.45,1.77,1.88,1.81,1.03,1.4,healthy
39.6,30.4,1.81,1.24,1.24,1.96,1.12,1.41,healthy
35.5,31.6,1.26,1.84,1.64,1.92,1.08,1.67,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
30.1,35.8,1.55,1.42,1.23,1.94,1.26,1.81,healthy
23.62,23.62,-54.0,80.0,1022.0,10.0,0.0,47.0,unhealthy
17.99,17.99,17835600.0,106.0,952.637,2.0,0.0,8.0,unhealthy
36.6,39.8,1.22,1.98,1.61,1.8,1.15,1.21,healthy
38.8,37.0,1.39,1.24,1.76,1.34,1.46,1.17,healthy
18.13,18.13,17835600.0,98.0,943.848,2.0,0.0,8.0,unhealthy
23.39,23.39,-57.0,95.0,1020.0,10.0,0.0,47.0,unhealthy
17.9,17.9,17835600.0,97.0,962.402,2.0,0.0,8.0,unhealthy
18.13,18.13,17835600.0,98.0,943.848,2.0,0.0,8.0,unhealthy
31.5,32.1,1.82,1.98,1.71,1.31,1.96,1.72,healthy
22.9,22.04,-52.0,87.0,1033.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-43.0,75.0,1035.0,10.0,0.0,47.0,unhealthy
38.8,32.6,1.03,1.29,1.22,1.22,1.15,1.69,healthy
18.42,18.42,17835500.0,85.0,966.797,2.0,0.0,8.0,unhealthy
35.7,39.8,1.29,1.77,1.3,1.92,1.24,1.3,healthy
37.3,33.0,1.69,1.67,1.74,1.01,1.14,1.17,healthy
18.26,18.26,17835600.0,102.0,948.242,2.0,0.0,8.0,unhealthy
31.1,31.4,1.96,1.69,1.4,1.33,1.74,1.68,healthy
23.43,23.43,-57.0,77.0,1014.0,10.0,0.0,47.0,unhealthy
18.16,18.16,17835600.0,94.0,979.492,2.0,0.0,8.0,unhealthy
35.2,30.3,1.91,1.35,1.31,1.88,1.64,1.08,healthy
17.93,17.93,17835600.0,91.0,938.965,2.0,0.0,8.0,unhealthy
18.49,18.49,17835600.0,64.0,948.242,2.0,0.0,9.0,unhealthy
18.13,18.13,17835600.0,98.0,943.848,2.0,0.0,8.0,unhealthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
22.87,21.98,-34.0,89.0,1016.0,10.0,0.0,47.0,unhealthy
35.5,32.8,1.86,1.13,1.65,1.27,1.87,1.77,healthy
35.0,39.6,1.1,1.79,1.99,1.15,1.5,1.23,healthy
18.49,18.49,17835500.0,66.0,947.754,2.0,0.0,9.0,unhealthy
31.8,37.3,1.54,1.7,1.06,1.79,1.69,1.94,healthy
23.46,23.46,-53.0,78.0,1016.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,73.0,1016.0,10.0,0.0,47.0,unhealthy
18.03,18.03,17835500.0,89.0,928.223,2.0,0.0,8.0,unhealthy
