temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
22.67,18.55,0.04,0.02,0.14,0.27,0.093,0.115,warning
22.64,18.52,0.01,0.04,0.17,0.272,0.093,0.115,warning
22.77,19.08,0.02,0.02,0.17,0.272,0.094,0.115,healthy
22.64,18.55,0.01,0.04,0.14,0.271,0.093,0.115,healthy
19.4094,19.4094,-6.83594,-29.7852,-1987.99,1853.85,204.15,4132.5,unhealthy
22.6,18.52,0.04,0.04,0.15,0.272,0.095,0.115,warning
22.93,18.65,0.03,0.01,0.15,0.271,0.094,0.115,healthy
21.71,16.35,0.02,0.02,0.13,0.269,0.092,0.115,healthy
21.12,16.25,0.02,0.03,0.16,0.267,0.093,0.115,warning
22.34,16.81,0.04,0.05,0.16,0.267,0.093,0.115,healthy
949.72,949.72,0.0878906,-0.0288086,-2.00463,64.5,13.2,274.8,unhealthy
949.72,949.72,-0.00292969,0.0371094,-2.00707,586.2,455.85,1679.7,unhealthy
22.7,19.01,0.02,0.05,0.16,0.271,0.094,0.115,warning
27.91,25.01,0.58,0.3,0.83,0.389,0.019,0.115,healthy
22.18,18.42,0.01,0.06,0.15,0.269,0.093,0.115,healthy
19.38,19.38,-17.0,-121.0,-1015.0,1.0,1.0,8.0,unhealthy
22.6,18.55,0.01,0.05,0.16,0.272,0.092,0.115,healthy
21.38,18.36,0.0,0.04,0.17,0.27,0.094,0.115,healthy
22.6,18.52,0.04,0.05,0.14,0.271,0.094,0.115,warning
21.68,17.8,0.01,0.06,0.17,0.266,0.094,0.115,healthy
949.72,949.72,32.2266,38.0859,-1015.62,125.7,77.4,870.15,unhealthy
22.67,18.55,0.03,0.05,0.16,0.272,0.095,0.115,warning
25.97,24.84,0.67,0.4,0.16,0.388,0.049,0.115,warning
22.6,18.55,0.02,0.04,0.16,0.271,0.093,0.115,warning
22.6,18.55,0.03,0.03,0.17,0.271,0.095,0.115,healthy
21.94,18.65,0.01,0.0,0.13,0.268,0.094,0.115,warning
22.6,18.55,0.01,0.05,0.16,0.272,0.095,0.115,healthy
949.72,949.72,0.00634766,0.0366211,-2.00609,586.5,455.4,1677.9,unhealthy
22.57,18.59,0.03,0.05,0.13,0.271,0.095,0.115,warning
949.72,949.72,0.0341797,0.0375977,-1.99095,171.45,0.75,1085.7,unhealthy
949.72,949.72,60.5469,-44.9219,-1973.83,262.65,159.3,993.3,unhealthy
20.59,16.09,0.01,0.02,0.12,0.266,0.093,0.115,healthy
22.6,18.55,0.04,0.04,0.14,0.271,0.094,0.115,healthy
949.72,949.72,0.00634766,0.0351562,-1.99633,584.1,454.8,1678.8,unhealthy
22.74,18.59,0.03,0.05,0.14,0.272,0.093,0.115,warning
949.72,949.72,8.78906,38.5742,-1017.09,629.4,369.3,1871.85,unhealthy
19.24,19.24,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
949.72,949.72,46.875,36.1328,-1020.02,128.4,78.0,868.2,unhealthy
22.6,19.05,0.02,0.04,0.15,0.271,0.094,0.115,healthy
22.57,18.55,0.03,0.05,0.15,0.271,0.095,0.115,warning
22.64,18.55,0.04,0.03,0.13,0.271,0.095,0.115,healthy
22.64,18.55,0.0,0.03,0.15,0.272,0.094,0.115,healthy
19.87,16.09,0.08,0.05,0.19,0.656,0.002,0.115,warning
22.57,18.55,0.01,0.04,0.13,0.271,0.095,0.115,healthy
949.72,949.72,53.2227,-32.7148,-2005.57,162.0,206.1,780.75,unhealthy
22.93,18.78,0.01,0.03,0.15,0.272,0.094,0.115,warning
22.67,17.34,0.0,0.05,0.17,0.267,0.094,0.115,healthy
22.31,18.92,0.03,0.02,0.12,0.271,0.094,0.115,healthy
23.23,17.9,0.03,0.03,0.18,0.272,0.093,0.115,healthy
22.87,18.72,0.01,0.03,0.14,0.273,0.094,0.115,warning
22.6,18.92,0.04,0.0,0.14,0.269,0.093,0.115,healthy
949.72,949.72,0.0268555,0.0405273,-1.99388,172.65,1.2,1087.8,unhealthy
16.91,17.34,0.01,0.03,0.17,0.623,0.109,0.115,warning
22.6,18.52,0.01,0.05,0.12,0.272,0.094,0.115,healthy
949.72,949.72,0.0859375,-0.0498047,-1.99486,62.1,13.8,273.9,unhealthy
20.96,18.03,0.01,0.04,0.16,0.267,0.094,0.115,warning
949.72,949.72,7.32422,38.5742,-1011.72,586.5,345.45,1794.15,unhealthy
21.02,15.99,0.04,0.05,0.15,0.266,0.092,0.115,healthy
22.6,18.55,0.03,0.04,0.15,0.272,0.095,0.115,warning
22.64,18.55,0.03,0.04,0.14,0.272,0.094,0.115,healthy
22.93,18.65,0.04,0.05,0.16,0.272,0.093,0.115,warning
21.55,18.39,0.03,0.03,0.12,0.269,0.093,0.115,warning
22.47,17.8,0.03,0.03,0.14,0.27,0.093,0.115,healthy
18.29,18.29,28.0,-14.0,-1019.0,13.0,10.0,26.0,unhealthy
22.6,18.59,0.01,0.04,0.13,0.271,0.095,0.115,warning
22.7,18.62,0.01,0.03,0.19,0.273,0.093,0.115,healthy
18.26,18.26,30.0,-11.0,-1005.0,13.0,10.0,26.0,unhealthy
22.64,18.55,0.01,0.05,0.14,0.273,0.093,0.115,warning
22.64,18.55,0.02,0.05,0.17,0.272,0.094,0.115,healthy
949.72,949.72,0.00537109,0.0517578,-1.98802,583.95,455.1,1678.65,unhealthy
22.87,18.59,0.01,0.05,0.16,0.272,0.093,0.115,warning
949.72,949.72,20.9961,31.25,-1017.58,158.25,83.85,891.6,unhealthy
19.71,19.71,0.09,-0.97,1.02,1.49,3.99,12.55,unhealthy
22.44,18.78,0.03,0.02,0.13,0.268,0.094,0.115,warning
949.72,949.72,56.6406,-46.875,-1984.09,263.1,160.8,995.55,unhealthy
21.58,18.42,0.01,0.02,0.15,0.269,0.093,0.115,warning
22.64,18.88,0.03,0.07,0.17,0.27,0.094,0.115,warning
21.85,18.72,0.0,0.06,0.16,0.269,0.093,0.115,healthy
949.72,949.72,0.0952148,-0.0405273,-1.98265,62.7,12.0,274.05,unhealthy
22.83,18.98,0.03,0.02,0.12,0.272,0.094,0.115,healthy
27.78,25.01,0.68,0.64,1.43,0.38,0.042,0.115,warning
949.72,949.72,70.8008,-59.082,-2001.67,262.35,160.05,994.8,unhealthy
949.72,949.72,0.0839844,-0.0351562,-1.98558,62.25,12.75,275.1,unhealthy
22.08,18.65,0.01,0.01,0.15,0.27,0.094,0.115,healthy
949.72,949.72,59.082,-56.6406,-2004.11,263.4,158.85,995.55,unhealthy
949.72,949.72,5.37109,45.8984,-1016.11,630.15,370.5,1873.35,unhealthy
22.7,17.4,0.02,0.02,0.13,0.268,0.093,0.115,warning
22.57,19.01,0.02,0.02,0.14,0.271,0.093,0.115,healthy
22.77,18.16,0.02,0.02,0.15,0.268,0.093,0.115,healthy
949.72,949.72,0.0883789,-0.0361328,-1.97386,65.85,13.8,273.15,unhealthy
22.57,18.55,0.02,0.01,0.14,0.271,0.093,0.115,warning
18.26,18.26,20.0,-20.0,-1022.0,13.0,10.0,26.0,unhealthy
22.64,18.59,0.02,0.03,0.18,0.271,0.094,0.115,healthy
949.72,949.72,63.9648,-42.9688,-1999.22,163.65,205.5,778.05,unhealthy
949.72,949.72,4.39453,41.9922,-1019.53,630.9,369.0,1871.55,unhealthy
22.04,16.38,0.0,0.04,0.17,0.267,0.093,0.115,healthy
22.8,18.69,0.05,0.05,0.17,0.272,0.095,0.115,warning
949.72,949.72,0.0131836,0.0356445,-2.01049,559.95,411.0,1463.7,unhealthy
22.9,18.82,0.01,0.01,0.15,0.273,0.094,0.115,healthy
949.72,949.72,0.0,34.1797,-1019.53,586.35,344.85,1793.7,unhealthy
22.6,18.55,0.01,0.03,0.15,0.272,0.093,0.115,warning
23.3,23.3,-11.0,104.0,964.0,14.0,1.0,43.0,unhealthy
20.69,15.89,0.02,0.0,0.13,0.266,0.093,0.115,healthy
22.67,18.55,0.0,0.02,0.17,0.271,0.093,0.115,healthy
949.72,949.72,0.0332031,0.0234375,-1.99974,172.05,2.25,1085.1,unhealthy
22.18,18.75,0.0,0.03,0.16,0.267,0.094,0.115,healthy
22.41,18.98,0.01,0.03,0.16,0.27,0.093,0.115,warning
22.77,18.59,0.03,0.04,0.13,0.273,0.093,0.115,warning
20.96,18.09,0.0,0.04,0.15,0.267,0.093,0.115,healthy
22.6,18.59,0.0,0.02,0.15,0.272,0.094,0.115,healthy
22.6,18.55,0.02,0.03,0.15,0.271,0.095,0.115,warning
22.9,18.62,0.0,0.05,0.14,0.273,0.093,0.115,warning
18.06,18.03,0.0,0.04,0.18,0.266,0.094,0.115,warning
22.83,18.69,0.01,0.03,0.14,0.272,0.094,0.115,warning
22.64,18.55,0.03,0.06,0.13,0.271,0.093,0.115,warning
20.76,17.86,0.03,0.05,0.14,0.268,0.093,0.115,healthy
23.36,18.85,0.0,0.04,0.17,0.272,0.093,0.115,healthy
21.81,16.22,0.01,0.0,0.14,0.267,0.094,0.115,healthy
949.72,949.72,0.00292969,0.046875,-1.9934,587.25,455.4,1677.9,unhealthy
20.86,15.99,0.02,0.03,0.15,0.266,0.094,0.115,warning
22.67,18.55,0.03,0.06,0.13,0.271,0.094,0.115,healthy
22.37,17.14,0.02,0.05,0.19,0.27,0.092,0.115,warning
22.6,18.55,0.02,0.02,0.17,0.273,0.093,0.115,healthy
18.88,18.26,0.03,0.04,0.14,0.266,0.094,0.115,warning
23.0,18.62,0.04,0.02,0.14,0.272,0.093,0.115,healthy
19.8043,19.8043,-244.629,915.039,-1247.27,136.05,850.35,502.5,unhealthy
23.3,23.3,-11.0,104.0,964.0,14.0,1.0,43.0,unhealthy
22.97,18.88,0.03,0.05,0.16,0.272,0.094,0.115,healthy
22.67,18.55,0.03,0.04,0.14,0.271,0.093,0.115,warning
18.09,18.09,18.0,-9.0,-1004.0,0.0,0.0,0.0,unhealthy
22.08,16.58,0.01,0.02,0.17,0.269,0.093,0.115,healthy
21.91,18.72,0.04,0.04,0.13,0.27,0.093,0.115,healthy
949.72,949.72,56.1523,-50.7812,-1983.11,263.55,158.7,993.9,unhealthy
949.72,949.72,0.0151367,0.0371094,-1.99486,585.75,455.1,1678.65,unhealthy
22.67,18.55,0.0,0.0,0.13,0.272,0.094,0.115,healthy
22.57,18.55,0.0,0.0,0.14,0.271,0.095,0.115,healthy
22.6,18.55,0.0,0.01,0.13,0.272,0.093,0.115,warning
22.67,18.59,0.02,0.05,0.17,0.272,0.093,0.115,healthy
22.64,18.88,0.0,0.03,0.18,0.268,0.094,0.115,healthy
23.1,19.08,0.02,0.06,0.16,0.27,0.093,0.115,healthy
21.12,21.12,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
19.57,19.57,0.13,-0.97,1.01,1.37,6.3,15.59,unhealthy
22.6,18.52,0.03,0.06,0.14,0.273,0.094,0.115,healthy
22.8,18.62,0.03,0.03,0.15,0.271,0.095,0.115,healthy
22.74,19.08,0.03,0.05,0.2,0.271,0.093,0.115,healthy
20.86,15.96,0.01,0.04,0.13,0.267,0.093,0.115,warning
949.72,949.72,23.9258,39.5508,-1011.23,127.2,75.9,870.9,unhealthy
21.48,16.09,0.01,0.0,0.14,0.267,0.094,0.115,healthy
20.96,17.96,0.01,0.01,0.14,0.268,0.093,0.115,warning
18.32,18.32,20.0,-20.0,-1022.0,13.0,10.0,26.0,unhealthy
22.6,18.55,0.03,0.05,0.17,0.272,0.093,0.115,warning
20.56,17.44,0.01,0.02,0.12,0.266,0.093,0.115,healthy
23.36,19.18,0.02,0.02,0.17,0.272,0.092,0.115,warning
21.88,16.55,0.04,0.01,0.13,0.269,0.093,0.115,warning
20.53,16.38,0.01,0.05,0.17,0.266,0.093,0.115,warning
18.26,18.26,19.0,-13.0,-1020.0,13.0,10.0,26.0,unhealthy
949.72,949.72,4.88281,41.9922,-1015.62,585.9,344.85,1794.75,unhealthy
22.64,18.52,0.03,0.06,0.16,0.271,0.095,0.115,healthy
18.22,18.22,19.0,-13.0,-1020.0,13.0,10.0,26.0,unhealthy
22.64,18.59,0.0,0.03,0.14,0.271,0.093,0.115,healthy
22.7,18.39,0.03,0.01,0.16,0.267,0.094,0.115,warning
22.04,16.55,0.03,0.07,0.17,0.268,0.093,0.115,healthy
19.9,16.05,0.11,0.05,0.18,0.657,0.003,0.115,healthy
22.54,18.52,0.01,0.02,0.13,0.271,0.094,0.115,warning
22.57,18.55,0.01,0.03,0.16,0.27,0.094,0.115,healthy
22.11,16.78,0.02,0.03,0.16,0.27,0.092,0.115,warning
949.72,949.72,0.0258789,0.0375977,-1.97679,173.25,1.8,1087.95,unhealthy
18.65,18.22,0.03,0.03,0.13,0.266,0.095,0.115,warning
22.41,18.95,0.03,0.05,0.19,0.27,0.094,0.115,warning
949.72,949.72,0.00976562,0.0429688,-1.99584,587.4,456.3,1679.55,unhealthy
23.3,19.11,0.04,0.04,0.13,0.269,0.092,0.115,healthy
22.9,18.65,0.04,0.03,0.13,0.272,0.093,0.115,healthy
22.64,18.55,0.01,0.05,0.18,0.273,0.094,0.115,warning
22.74,18.59,0.0,0.02,0.16,0.271,0.094,0.115,healthy
22.64,18.55,0.0,0.02,0.17,0.271,0.094,0.115,healthy
22.6,18.55,0.03,0.05,0.14,0.271,0.093,0.115,warning
23.13,19.08,0.03,0.06,0.17,0.27,0.095,0.115,warning
19.7055,19.7055,115.723,-17.5781,-1993.85,200.1,329.85,925.8,unhealthy
949.72,949.72,-11.2305,42.4805,-1020.51,587.25,345.9,1793.85,unhealthy
22.7,18.92,0.05,0.07,0.15,0.27,0.094,0.115,warning
21.22,18.29,0.01,0.06,0.15,0.267,0.092,0.115,warning
22.67,18.55,0.0,0.0,0.15,0.272,0.094,0.115,warning
22.7,18.55,0.01,0.01,0.15,0.272,0.093,0.115,healthy
22.6,18.55,0.0,0.03,0.18,0.271,0.093,0.115,warning
22.6,18.55,0.02,0.03,0.16,0.272,0.093,0.115,warning
20.86,17.93,0.03,0.03,0.12,0.268,0.093,0.115,warning
22.6,18.55,0.03,0.05,0.15,0.271,0.093,0.115,healthy
949.72,949.72,0.0996094,-0.0380859,-1.98656,66.9,14.1,273.15,unhealthy
20.69,15.92,0.0,0.05,0.17,0.266,0.092,0.115,warning
22.6,18.59,0.05,0.06,0.12,0.272,0.094,0.115,warning
21.35,18.59,0.03,0.05,0.14,0.266,0.095,0.115,warning
949.72,949.72,-0.0078125,0.0424805,-1.98949,586.65,454.5,1677.75,unhealthy
22.6,18.55,0.02,0.03,0.15,0.272,0.093,0.115,healthy
949.72,949.72,0.0102539,0.03125,-1.98558,584.4,455.55,1679.25,unhealthy
21.38,16.28,0.0,0.03,0.15,0.268,0.093,0.115,warning
19.67,19.67,0.1,-0.97,1.01,1.5,3.99,12.54,unhealthy
22.67,18.59,0.0,0.03,0.13,0.272,0.094,0.115,warning
22.6,18.55,0.0,0.01,0.14,0.272,0.094,0.115,healthy
949.72,949.72,0.0136719,0.0449219,-1.99144,561.0,413.1,1462.5,unhealthy
22.77,17.76,0.01,0.05,0.18,0.269,0.094,0.115,healthy
22.6,18.55,0.01,0.01,0.15,0.272,0.093,0.115,warning
22.57,18.55,0.02,0.01,0.12,0.271,0.094,0.115,warning
22.64,18.55,0.02,0.05,0.13,0.272,0.092,0.115,healthy
949.72,949.72,0.00878906,0.0322266,-1.9934,585.6,456.3,1677.75,unhealthy
22.57,18.55,0.05,0.04,0.14,0.271,0.094,0.115,warning
21.29,16.12,0.01,0.01,0.15,0.266,0.094,0.115,healthy
22.6,18.55,0.02,0.01,0.13,0.271,0.095,0.115,healthy
22.64,18.55,0.04,0.04,0.14,0.272,0.093,0.115,warning
22.6,18.55,0.02,0.01,0.13,0.272,0.093,0.115,warning
22.57,18.55,0.05,0.04,0.14,0.271,0.094,0.115,warning
949.72,949.72,0.0131836,0.0439453,-1.99877,559.5,412.05,1464.3,unhealthy
20.79,15.99,0.01,0.02,0.13,0.267,0.093,0.115,healthy
19.71,19.71,0.09,-0.98,1.0,1.48,3.99,12.54,unhealthy
22.64,18.52,0.03,0.01,0.12,0.271,0.093,0.115,healthy
22.7,17.04,0.0,0.06,0.17,0.268,0.093,0.115,healthy
949.72,949.72,0.0,0.0458984,-2.00853,585.0,456.9,1678.95,unhealthy
22.24,18.59,0.04,0.06,0.12,0.268,0.093,0.115,healthy
22.83,18.65,0.02,0.04,0.16,0.273,0.093,0.115,healthy
22.5,16.91,0.0,0.05,0.15,0.268,0.094,0.115,healthy
19.5082,19.5082,88.3789,12.6953,-2008.5,73.65,305.85,1019.25,unhealthy
22.93,19.01,0.01,0.05,0.16,0.272,0.093,0.115,healthy
949.72,949.72,38.0859,26.8555,-1021.48,127.2,76.95,870.9,unhealthy
19.77,19.77,0.11,-0.98,1.01,1.74,2.85,10.42,unhealthy
18.29,18.29,38.0,-8.0,-998.0,13.0,10.0,26.0,unhealthy
23.36,23.36,-17.0,109.0,972.0,14.0,1.0,43.0,unhealthy
22.97,18.92,0.03,0.03,0.12,0.273,0.093,0.115,healthy
22.54,18.52,0.02,0.02,0.12,0.272,0.093,0.115,warning
22.87,19.01,0.05,0.05,0.13,0.272,0.093,0.115,warning
949.72,949.72,62.9883,-51.7578,-2005.08,264.0,157.95,994.95,unhealthy
21.02,18.06,0.03,0.03,0.12,0.267,0.092,0.115,warning
21.25,16.28,0.0,0.01,0.17,0.268,0.093,0.115,warning
21.02,15.96,0.02,0.06,0.15,0.266,0.093,0.115,healthy
22.54,18.55,0.04,0.06,0.11,0.272,0.094,0.115,warning
22.64,18.59,0.04,0.03,0.14,0.272,0.093,0.115,warning
22.97,18.98,0.01,0.0,0.12,0.272,0.094,0.115,healthy
22.01,18.32,0.02,0.05,0.16,0.266,0.094,0.115,warning
22.64,18.59,0.02,0.02,0.15,0.271,0.093,0.115,healthy
949.72,949.72,34.668,-62.0117,-1985.55,264.45,158.55,994.8,unhealthy
949.72,949.72,34.1797,46.875,-1010.74,127.2,78.15,871.65,unhealthy
22.6,18.55,0.03,0.01,0.14,0.271,0.093,0.115,healthy
21.06,18.49,0.01,0.05,0.16,0.266,0.095,0.115,warning
22.64,18.59,0.0,0.01,0.16,0.272,0.093,0.115,warning
949.72,949.72,56.1523,-61.0352,-2001.18,261.9,159.6,994.35,unhealthy
22.87,19.08,0.05,0.01,0.13,0.27,0.093,0.115,warning
21.25,18.32,0.01,0.05,0.15,0.269,0.094,0.115,healthy
22.54,18.98,0.0,0.02,0.16,0.272,0.093,0.115,warning
949.72,949.72,21.4844,42.9688,-1021.0,126.15,76.35,869.25,unhealthy
949.72,949.72,51.2695,-45.8984,-1974.81,264.15,158.1,994.8,unhealthy
22.57,17.04,0.01,0.03,0.18,0.268,0.094,0.115,healthy
949.72,949.72,19.5312,41.0156,-1016.11,191.7,81.0,1014.6,unhealthy
22.04,16.38,0.01,0.06,0.18,0.266,0.095,0.115,healthy
19.38,19.38,-14.0,-114.0,-1017.0,0.0,0.0,0.0,unhealthy
19.05,19.05,-15.0,-232.0,-972.0,0.0,0.0,0.0,unhealthy
19.61,19.61,0.0,0.0,-0.9807,0.0,0.0,0.0,unhealthy
20.69,15.96,0.01,0.03,0.13,0.266,0.094,0.115,healthy
22.64,18.69,0.03,0.04,0.16,0.268,0.095,0.115,healthy
949.72,949.72,0.0908203,-0.0322266,-2.02123,63.6,12.3,274.5,unhealthy
21.06,18.13,0.01,0.03,0.15,0.269,0.093,0.115,warning
23.33,23.33,-16.0,98.0,963.0,14.0,1.0,43.0,unhealthy
949.72,949.72,0.0244141,0.0419922,-1.98949,543.75,410.7,1476.45,unhealthy
949.72,949.72,28.8086,32.7148,-1021.0,127.65,78.0,870.75,unhealthy
20.66,15.96,0.02,0.02,0.16,0.267,0.093,0.115,healthy
20.13,22.01,0.02,0.61,0.96,0.215,0.269,4.236,unhealthy
21.88,16.19,0.01,0.04,0.14,0.266,0.093,0.115,warning
22.97,18.92,0.03,0.05,0.2,0.271,0.093,0.115,warning
22.6,18.55,0.01,0.02,0.14,0.271,0.094,0.115,warning
22.27,18.69,0.01,0.02,0.13,0.268,0.094,0.115,warning
18.03,18.03,0.01,0.0,0.15,0.265,0.093,0.115,warning
949.72,949.72,0.0288086,0.0400391,-1.99388,172.35,0.45,1085.55,unhealthy
23.16,19.08,0.02,0.04,0.16,0.27,0.094,0.115,healthy
22.6,18.55,0.02,0.05,0.18,0.272,0.094,0.115,warning
22.21,18.42,0.0,0.05,0.16,0.267,0.093,0.115,healthy
949.72,949.72,0.0175781,0.0405273,-1.99681,585.45,455.1,1677.6,unhealthy
19.34,19.34,-5.0,-184.0,-1005.0,6.0,4.0,45.0,unhealthy
19.24,19.24,4.0,-241.0,-981.0,2.0,6.0,13.0,unhealthy
22.11,18.75,0.01,0.01,0.15,0.271,0.093,0.115,warning
949.72,949.72,20.0195,28.3203,-1035.64,630.75,370.2,1872.45,unhealthy
22.18,16.81,0.03,0.04,0.12,0.269,0.094,0.115,warning
22.01,16.55,0.01,0.04,0.17,0.268,0.092,0.115,healthy
22.54,18.52,0.02,0.03,0.18,0.271,0.094,0.115,warning
22.64,18.55,0.0,0.0,0.13,0.272,0.093,0.115,warning
22.97,18.88,0.01,0.02,0.13,0.272,0.094,0.115,warning
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.14,16.78,0.01,0.01,0.15,0.268,0.093,0.115,healthy
22.64,18.52,0.02,0.04,0.18,0.271,0.094,0.115,healthy
22.77,17.83,0.01,0.04,0.14,0.268,0.094,0.115,healthy
22.9,19.01,0.01,0.01,0.14,0.273,0.093,0.115,warning
22.97,18.65,0.02,0.04,0.15,0.273,0.094,0.115,healthy
22.24,18.65,0.01,0.03,0.17,0.268,0.095,0.115,healthy
22.87,19.01,0.02,0.05,0.17,0.273,0.093,0.115,warning
21.15,16.09,0.0,0.03,0.14,0.266,0.093,0.115,warning
22.64,18.55,0.05,0.06,0.16,0.272,0.094,0.115,warning
18.26,18.26,35.0,-13.0,-1014.0,13.0,10.0,26.0,unhealthy
949.72,949.72,0.0922852,-0.0327148,-1.97338,66.15,14.55,272.4,unhealthy
20.69,15.96,0.02,0.04,0.19,0.266,0.093,0.115,healthy
22.74,18.98,0.04,0.03,0.12,0.27,0.093,0.115,warning
21.35,18.59,0.0,0.02,0.16,0.266,0.094,0.115,warning
22.6,18.55,0.03,0.03,0.13,0.272,0.094,0.115,warning
22.6,18.55,0.0,0.02,0.13,0.272,0.094,0.115,healthy
22.57,19.01,0.02,0.07,0.13,0.271,0.093,0.115,warning
19.77,19.77,0.1,-0.98,1.02,1.74,2.87,10.42,unhealthy
22.74,19.08,0.0,0.0,0.16,0.272,0.093,0.115,warning
949.72,949.72,0.00195312,0.0429688,-1.98949,559.05,410.1,1462.2,unhealthy
19.7386,19.7386,111.328,-24.9023,-1977.74,201.6,329.1,924.3,unhealthy
949.72,949.72,0.019043,0.0390625,-1.98461,587.1,455.55,1677.45,unhealthy
22.6,18.55,0.04,0.06,0.15,0.272,0.094,0.115,healthy
21.48,16.35,0.03,0.02,0.17,0.268,0.092,0.115,warning
21.85,16.32,0.03,0.02,0.13,0.268,0.093,0.115,warning
22.41,18.82,0.03,0.06,0.18,0.269,0.095,0.115,warning
949.72,949.72,25.3906,36.1328,-1011.23,126.6,77.25,870.3,unhealthy
22.54,18.55,0.01,0.03,0.16,0.273,0.093,0.115,warning
20.63,15.86,0.0,0.01,0.13,0.266,0.093,0.115,warning
19.51,19.51,-17.0,-216.0,-999.0,0.0,5.0,13.0,unhealthy
22.6,18.55,0.04,0.04,0.12,0.271,0.093,0.115,warning
22.64,18.62,0.01,0.04,0.17,0.271,0.093,0.115,warning
22.31,18.92,0.03,0.04,0.14,0.272,0.093,0.115,warning
949.72,949.72,23.9258,22.4609,-1021.0,191.4,80.25,1015.35,unhealthy
22.64,18.55,0.03,0.01,0.12,0.271,0.093,0.115,warning
19.24,18.29,0.0,0.02,0.15,0.265,0.094,0.115,healthy
19.3763,19.3763,-7.32422,-11.2305,-1988.97,1857.3,201.9,4129.2,unhealthy
22.64,18.59,0.04,0.04,0.14,0.272,0.093,0.115,healthy
22.97,19.08,0.02,0.01,0.13,0.27,0.094,0.115,healthy
22.64,19.05,0.02,0.04,0.14,0.271,0.093,0.115,healthy
21.55,17.47,0.03,0.03,0.13,0.266,0.093,0.115,healthy
22.8,18.62,0.01,0.03,0.13,0.272,0.093,0.115,warning
21.38,16.05,0.03,0.04,0.16,0.266,0.093,0.115,healthy
22.57,18.52,0.02,0.03,0.19,0.27,0.095,0.115,healthy
22.6,19.05,0.03,0.03,0.14,0.272,0.092,0.115,healthy
949.72,949.72,0.00292969,0.0537109,-2.00609,586.5,456.15,1678.35,unhealthy
22.57,18.55,0.05,0.06,0.15,0.272,0.093,0.115,healthy
22.57,18.52,0.01,0.01,0.15,0.272,0.093,0.115,healthy
949.72,949.72,66.4062,-57.1289,-1981.65,263.4,159.3,995.55,unhealthy
19.24,19.24,5.0,-180.0,-1005.0,6.0,4.0,45.0,unhealthy
19.2778,19.2778,-1.46484,28.3203,-1991.9,1755.9,436.95,3832.2,unhealthy
22.6,18.55,0.03,0.04,0.16,0.272,0.093,0.115,warning
22.21,18.69,0.04,0.02,0.14,0.27,0.095,0.115,warning
949.72,949.72,-0.0678711,-0.115723,-1.99141,622.65,559.05,1751.55,unhealthy
949.72,949.72,2.92969,39.5508,-1023.44,586.8,344.7,1793.1,unhealthy
949.72,949.72,0.0253906,0.0390625,-1.99095,171.9,1.65,1084.8,unhealthy
21.29,16.09,0.0,0.02,0.14,0.266,0.093,0.115,healthy
22.9,18.78,0.03,0.02,0.13,0.273,0.092,0.115,healthy
21.85,16.35,0.01,0.01,0.13,0.267,0.093,0.115,warning
22.67,18.55,0.01,0.01,0.14,0.272,0.093,0.115,warning
22.64,18.55,0.03,0.06,0.15,0.271,0.092,0.115,healthy
22.64,18.55,0.04,0.05,0.13,0.272,0.094,0.115,warning
27.55,24.88,0.59,0.96,0.43,0.375,0.06,0.115,healthy
949.72,949.72,0.0102539,0.0424805,-1.99242,559.65,411.45,1463.7,unhealthy
22.6,18.55,0.05,0.06,0.16,0.272,0.094,0.115,warning
22.18,18.52,0.02,0.03,0.16,0.268,0.095,0.115,warning
22.6,18.55,0.03,0.01,0.14,0.271,0.095,0.115,healthy
22.64,18.55,0.01,0.02,0.14,0.271,0.094,0.115,warning
949.72,949.72,64.4531,-49.8047,-1993.37,263.55,159.9,994.2,unhealthy
949.72,949.72,0.0102539,0.03125,-1.98558,584.4,455.55,1679.25,unhealthy
949.72,949.72,0.0898438,-0.0302734,-2.00218,62.25,13.5,275.4,unhealthy
949.72,949.72,-0.000976563,0.0375977,-1.9973,586.2,455.4,1678.35,unhealthy
949.72,949.72,67.3828,-50.293,-2013.38,261.9,159.3,994.8,unhealthy
18.98,18.98,-7.0,-285.0,-1000.0,2.0,6.0,13.0,unhealthy
949.72,949.72,25.8789,39.5508,-1004.88,159.75,83.55,890.85,unhealthy
22.77,17.07,0.05,0.04,0.13,0.27,0.094,0.115,warning
22.93,18.65,0.03,0.02,0.14,0.271,0.095,0.115,warning
22.6,18.59,0.0,0.01,0.16,0.272,0.094,0.115,healthy
22.6,18.55,0.0,0.03,0.13,0.272,0.094,0.115,warning
949.72,949.72,19.043,39.5508,-1021.97,126.6,77.55,870.0,unhealthy
22.6,18.55,0.03,0.04,0.15,0.272,0.094,0.115,warning
22.08,16.61,0.01,0.03,0.16,0.268,0.093,0.115,healthy
22.34,18.82,0.02,0.01,0.14,0.27,0.092,0.115,warning
19.4094,19.4094,-14.1602,-13.6719,-1994.83,1861.05,197.85,4125.3,unhealthy
22.93,18.95,0.04,0.06,0.18,0.272,0.092,0.115,warning
